stimulus,MOS
p04_vpcc_r03,4.252626171
p04_vpcc_r04,4.654528969
p04_vpcc_r05,4.752876209
p05_geocnn_r01,1.824295578
p05_geocnn_r02,2.699776641
p05_geocnn_r03,3.286476199
p05_geocnn_r04,3.000590654
p05_gpcc-octree-predlift_r02,1.468168702
p05_gpcc-octree-predlift_r03,2.936357398
p05_gpcc-octree-predlift_r04,3.526917089
p05_gpcc-octree-predlift_r05,3.941627292
p05_gpcc-octree-predlift_r06,4.185825236
p05_gpcc-octree-raht_r02,1.337513808
p05_gpcc-octree-raht_r03,2.537219445
p05_gpcc-octree-raht_r04,3.32377992
p05_gpcc-octree-raht_r05,3.965411157
p05_gpcc-octree-raht_r06,4.229402555
p05_vpcc_r00,1.941959996
p05_vpcc_r01,2.62508473
p05_vpcc_r02,2.907098425
p05_vpcc_r03,3.379222859
p05_vpcc_r04,3.39391684
p05_vpcc_r05,3.703262717
p06_geocnn_r01,2.384325762
p06_geocnn_r02,3.879698817
p06_geocnn_r03,4.097189166
p06_geocnn_r04,4.376373477
p06_gpcc-octree-predlift_r02,1.712150219
p06_gpcc-octree-predlift_r03,2.852359723
p06_gpcc-octree-predlift_r04,3.725223464
p06_gpcc-octree-predlift_r05,4.24186257
p06_gpcc-octree-predlift_r06,4.480804488
p06_gpcc-octree-raht_r02,1.749148663
p06_gpcc-octree-raht_r03,2.430517939
p06_gpcc-octree-raht_r04,3.37367289
p06_gpcc-octree-raht_r05,3.917336336
p06_gpcc-octree-raht_r06,4.287034287
p06_vpcc_r00,2.348410981
p06_vpcc_r01,2.745768291
p06_vpcc_r02,3.084227714
p06_vpcc_r03,3.214316529
p06_vpcc_r04,3.646175581
p06_vpcc_r05,3.98734891
p07_geocnn_r01,2.690543988
p07_geocnn_r02,3.239723119
p07_geocnn_r03,4.100585412
p07_geocnn_r04,4.062528369
p07_gpcc-octree-predlift_r02,1.401941613
p07_gpcc-octree-predlift_r03,2.664384082
p07_gpcc-octree-predlift_r04,3.73758783
p07_gpcc-octree-predlift_r05,4.220238452
p07_gpcc-octree-predlift_r06,4.607404622
p07_gpcc-octree-raht_r02,1.245858544
p07_gpcc-octree-raht_r03,2.336955342
p07_gpcc-octree-raht_r04,3.214282756
p07_gpcc-octree-raht_r05,4.318583015
p07_gpcc-octree-raht_r06,4.477436808
p07_vpcc_r00,1.694025541
p07_vpcc_r01,2.043938726
p07_vpcc_r02,2.767239517
p07_vpcc_r03,2.81291795
p07_vpcc_r04,3.426279779
p07_vpcc_r05,3.741378541
p08_geocnn_r01,2.429087545
p08_geocnn_r02,3.735764754
p08_geocnn_r03,4.1367413
p08_geocnn_r04,4.104904483
p08_gpcc-octree-predlift_r02,1.614949602
p08_gpcc-octree-predlift_r03,2.956578653
p08_gpcc-octree-predlift_r04,3.732212392
p08_gpcc-octree-predlift_r05,4.310254988
p08_gpcc-octree-predlift_r06,4.391323219
p08_gpcc-octree-raht_r02,1.267809571
p08_gpcc-octree-raht_r03,2.604661488
p08_gpcc-octree-raht_r04,3.239282824
p08_gpcc-octree-raht_r05,4.124334682
p08_gpcc-octree-raht_r06,4.431288022
p08_vpcc_r00,1.789625175
p08_vpcc_r01,2.602180168
p08_vpcc_r02,3.172447138
p08_vpcc_r03,3.426271716
p08_vpcc_r04,3.368283843
p08_vpcc_r05,3.856686918
p09_geocnn_r01,2.029279045
p09_geocnn_r02,3.358737123
p09_geocnn_r03,3.986305935
p09_geocnn_r04,3.430914241
p09_gpcc-octree-predlift_r02,1.401000599
p09_gpcc-octree-predlift_r03,2.444660481
p09_gpcc-octree-predlift_r04,3.863616255
p09_gpcc-octree-predlift_r05,4.387176025
p09_gpcc-octree-predlift_r06,4.449430409
p09_gpcc-octree-raht_r02,1.142261459
p09_gpcc-octree-raht_r03,2.247466686
p09_gpcc-octree-raht_r04,3.750752886
p09_gpcc-octree-raht_r05,4.363485841
p09_gpcc-octree-raht_r06,4.597731404
p09_vpcc_r00,1.625237576
p09_vpcc_r01,2.280851516
p09_vpcc_r02,2.529170141
p09_vpcc_r03,2.772501702
p09_vpcc_r04,3.520804745
p09_vpcc_r05,3.375537066
p10_geocnn_r01,2.741973317
p10_geocnn_r02,3.687188368
p10_geocnn_r03,3.952811549
p10_geocnn_r04,4.007884046
p10_gpcc-octree-predlift_r02,1.68182911
p10_gpcc-octree-predlift_r03,3.276278475
p10_gpcc-octree-predlift_r04,4.089330433
p10_gpcc-octree-predlift_r05,4.429640202
p10_gpcc-octree-predlift_r06,4.490733055
p10_gpcc-octree-raht_r02,1.673145022
p10_gpcc-octree-raht_r03,2.684987908
p10_gpcc-octree-raht_r04,3.951900556
p10_gpcc-octree-raht_r05,4.277341627
p10_gpcc-octree-raht_r06,4.463327317
p10_vpcc_r00,2.155001879
p10_vpcc_r01,2.686806095
p10_vpcc_r02,2.971406972
p10_vpcc_r03,3.337996488
p10_vpcc_r04,3.906752786
p10_vpcc_r05,3.627788851
p11_geocnn_r01,3.88200433
p11_geocnn_r02,4.537771165
p11_geocnn_r03,4.504031983
p11_geocnn_r04,4.572834115
p11_gpcc-octree-predlift_r02,1.070866284
p11_gpcc-octree-predlift_r03,2.554534638
p11_gpcc-octree-predlift_r04,3.827356888
p11_gpcc-octree-predlift_r05,4.362759031
p11_gpcc-octree-predlift_r06,4.622727406
p11_gpcc-octree-raht_r02,1.016054407
p11_gpcc-octree-raht_r03,2.337383266
p11_gpcc-octree-raht_r04,3.479571814
p11_gpcc-octree-raht_r05,4.12015804
p11_gpcc-octree-raht_r06,4.643584519
p11_vpcc_r00,1.345042904
p11_vpcc_r01,2.353175845
p11_vpcc_r02,3.004930275
p11_vpcc_r03,3.948607401
p11_vpcc_r04,4.511691748
p11_vpcc_r05,4.749850785
p12_geocnn_r01,4.004743764
p12_geocnn_r02,4.508023762
p12_geocnn_r03,4.683268972
p12_geocnn_r04,4.584501777
p12_gpcc-octree-predlift_r02,1.12023301
p12_gpcc-octree-predlift_r03,2.60103778
p12_gpcc-octree-predlift_r04,4.376467069
p12_gpcc-octree-predlift_r05,4.374841898
p12_gpcc-octree-predlift_r06,4.560960805
p12_gpcc-octree-raht_r02,1.073013545
p12_gpcc-octree-raht_r03,2.384475294
p12_gpcc-octree-raht_r04,4.166650611
p12_gpcc-octree-raht_r05,4.324023611
p12_gpcc-octree-raht_r06,4.653177178
p12_vpcc_r00,1.538794575
p12_vpcc_r01,2.529579896
p12_vpcc_r02,3.634924067
p12_vpcc_r03,4.2143288
p12_vpcc_r04,4.675421878
p12_vpcc_r05,4.577799137
p13_geocnn_r01,4.397285973
p13_geocnn_r02,4.749222043
p13_geocnn_r03,4.52930976
p13_geocnn_r04,4.760916783
p13_gpcc-octree-predlift_r02,1.169041892
p13_gpcc-octree-predlift_r03,2.793494279
p13_gpcc-octree-predlift_r04,4.135520299
p13_gpcc-octree-predlift_r05,4.385423323
p13_gpcc-octree-predlift_r06,4.700205396
p13_gpcc-octree-raht_r02,1.189886341
p13_gpcc-octree-raht_r03,2.047754439
p13_gpcc-octree-raht_r04,3.733995808
p13_gpcc-octree-raht_r05,4.321068329
p13_gpcc-octree-raht_r06,4.668912938
p13_vpcc_r00,2.086822812
p13_vpcc_r01,2.670653304
p13_vpcc_r02,3.609993966
p13_vpcc_r03,4.14788763
p13_vpcc_r04,4.580640163
p13_vpcc_r05,4.712939572
p14_geocnn_r01,3.99564186
p14_geocnn_r02,4.337330008
p14_geocnn_r03,4.310728641
p14_geocnn_r04,4.721048267
p14_gpcc-octree-predlift_r02,1.584797152
p14_gpcc-octree-predlift_r03,2.732650656
p14_gpcc-octree-predlift_r04,4.270138757
p14_gpcc-octree-predlift_r05,4.43985921
p14_gpcc-octree-predlift_r06,4.707596131
p14_gpcc-octree-raht_r02,1.069515614
p14_gpcc-octree-raht_r03,2.237668987
p14_gpcc-octree-raht_r04,4.026194984
p14_gpcc-octree-raht_r05,4.423296956
p14_gpcc-octree-raht_r06,4.628177778
p14_vpcc_r00,1.905396137
p14_vpcc_r01,2.925509267
p14_vpcc_r02,4.074741931
p14_vpcc_r03,4.496460765
p14_vpcc_r04,4.587799339
p14_vpcc_r05,4.666712553
p15_geocnn_r01,3.802830182
p15_geocnn_r02,4.234789546
p15_geocnn_r03,4.392337298
p15_geocnn_r04,4.741608558
p15_gpcc-octree-predlift_r02,1.156445885
p15_gpcc-octree-predlift_r03,2.665226549
p15_gpcc-octree-predlift_r04,3.754185506
p15_gpcc-octree-predlift_r05,4.140685274
p15_gpcc-octree-predlift_r06,4.366881467
p15_gpcc-octree-raht_r02,1.068003615
p15_gpcc-octree-raht_r03,1.984553407
p15_gpcc-octree-raht_r04,3.789858429
p15_gpcc-octree-raht_r05,4.25115864
p15_gpcc-octree-raht_r06,4.370478464
p15_vpcc_r00,1.698180704
p15_vpcc_r01,2.520133106
p15_vpcc_r02,3.37380684
p15_vpcc_r03,3.938183521
p15_vpcc_r04,4.509965038
p15_vpcc_r05,4.510948759
p16_geocnn_r01,3.552647301
p16_geocnn_r02,4.212292379
p16_geocnn_r03,4.521001686
p16_geocnn_r04,4.743963609
p16_gpcc-octree-predlift_r02,1.27869442
p16_gpcc-octree-predlift_r03,2.433873287
p16_gpcc-octree-predlift_r04,3.66608148
p16_gpcc-octree-predlift_r05,4.365441735
p16_gpcc-octree-predlift_r06,4.431473303
p16_gpcc-octree-raht_r02,1.195388085
p16_gpcc-octree-raht_r03,2.246403739
p16_gpcc-octree-raht_r04,3.544566745
p16_gpcc-octree-raht_r05,4.161042373
p16_gpcc-octree-raht_r06,4.368667629
p16_vpcc_r00,1.937142161
p16_vpcc_r01,2.681927786
p16_vpcc_r02,3.178123462
p16_vpcc_r03,3.870856813
p16_vpcc_r04,4.373700543
p16_vpcc_r05,4.625763547
p17_geocnn_r01,3.661395304
p17_geocnn_r02,3.950030388
p17_geocnn_r03,4.11852455
p17_geocnn_r04,4.737644396
p17_gpcc-octree-predlift_r02,1.190927175
p17_gpcc-octree-predlift_r03,2.460974677
p17_gpcc-octree-predlift_r04,3.718113426
p17_gpcc-octree-predlift_r05,4.264385222
p17_gpcc-octree-predlift_r06,4.572005771
p17_gpcc-octree-raht_r02,1.039336585
p17_gpcc-octree-raht_r03,2.014437359
p17_gpcc-octree-raht_r04,3.252036909
p17_gpcc-octree-raht_r05,4.1988695
p17_gpcc-octree-raht_r06,4.501220589
p17_vpcc_r00,1.353734422
p17_vpcc_r01,2.255687513
p17_vpcc_r02,3.066268539
p17_vpcc_r03,3.682521254
p17_vpcc_r04,4.258422947
p17_vpcc_r05,4.603250231
p18_geocnn_r01,3.836707208
p18_geocnn_r02,3.974905933
p18_geocnn_r03,4.504401097
p18_geocnn_r04,4.491485763
p18_gpcc-octree-predlift_r02,1.345530792
p18_gpcc-octree-predlift_r03,3.188122285
p18_gpcc-octree-predlift_r04,4.361911799
p18_gpcc-octree-predlift_r05,4.432571439
p18_gpcc-octree-predlift_r06,4.722847711
p18_gpcc-octree-raht_r02,1.125865377
p18_gpcc-octree-raht_r03,2.771285447
p18_gpcc-octree-raht_r04,3.92759366
p18_gpcc-octree-raht_r05,4.488007211
p18_gpcc-octree-raht_r06,4.437161822
p18_vpcc_r00,2.450139389
p18_vpcc_r01,3.395642867
p18_vpcc_r02,3.8587383
p18_vpcc_r03,4.672485879
p18_vpcc_r04,4.726639719
p18_vpcc_r05,4.660942587
p19_geocnn_r01,4.500172289
p19_geocnn_r02,4.768703155
p19_geocnn_r03,4.765387763
p19_geocnn_r04,4.756210344
p19_gpcc-octree-predlift_r02,1.55720854
p19_gpcc-octree-predlift_r03,3.259934112
p19_gpcc-octree-predlift_r04,4.702748772
p19_gpcc-octree-predlift_r05,4.7671284
p19_gpcc-octree-predlift_r06,4.774380397
p19_gpcc-octree-raht_r02,1.450345998
p19_gpcc-octree-raht_r03,2.843957503
p19_gpcc-octree-raht_r04,4.407436192
p19_gpcc-octree-raht_r05,4.685190766
p19_gpcc-octree-raht_r06,4.834236123
p19_vpcc_r00,1.766439047
p19_vpcc_r01,2.461122742
p19_vpcc_r02,3.877446044
p19_vpcc_r03,4.530490415
p19_vpcc_r04,4.821499311
p19_vpcc_r05,4.746732117
p20_geocnn_r01,3.788032841
p20_geocnn_r02,4.284703593
p20_geocnn_r03,4.434833028
p20_geocnn_r04,4.525419998
p20_gpcc-octree-predlift_r02,1.643533265
p20_gpcc-octree-predlift_r03,2.523025726
p20_gpcc-octree-predlift_r04,3.928207194
p20_gpcc-octree-predlift_r05,4.517857821
p20_gpcc-octree-predlift_r06,4.607569602
p20_gpcc-octree-raht_r02,1.401573282
p20_gpcc-octree-raht_r03,2.570518911
p20_gpcc-octree-raht_r04,3.792747786
p20_gpcc-octree-raht_r05,4.388009535
p20_gpcc-octree-raht_r06,4.643334905
p20_vpcc_r00,2.09774313
p20_vpcc_r01,2.335826909
p20_vpcc_r02,3.027331744
p20_vpcc_r03,3.610711079
p20_vpcc_r04,4.108881408
p20_vpcc_r05,4.635942175
p21_geocnn_r01,3.946688025
p21_geocnn_r02,4.373589429
p21_geocnn_r03,4.449977026
p21_geocnn_r04,4.80727069
p21_gpcc-octree-predlift_r02,1.759401582
p21_gpcc-octree-predlift_r03,2.840334544
p21_gpcc-octree-predlift_r04,4.298433275
p21_gpcc-octree-predlift_r05,4.605269689
p21_gpcc-octree-predlift_r06,4.743918961
p21_gpcc-octree-raht_r02,1.663663183
p21_gpcc-octree-raht_r03,3.048362007
p21_gpcc-octree-raht_r04,3.963536046
p21_gpcc-octree-raht_r05,4.554139962
p21_gpcc-octree-raht_r06,4.7338777
p21_vpcc_r00,2.354445134
p21_vpcc_r01,2.949839027
p21_vpcc_r02,3.554261046
p21_vpcc_r03,4.223110386
p21_vpcc_r04,4.726796145
p21_vpcc_r05,4.790481699
p22_geocnn_r01,3.824083366
p22_geocnn_r02,4.600005133
p22_geocnn_r03,4.721252716
p22_geocnn_r04,4.795471072
p22_gpcc-octree-predlift_r02,1.453748967
p22_gpcc-octree-predlift_r03,3.091482139
p22_gpcc-octree-predlift_r04,4.414727483
p22_gpcc-octree-predlift_r05,4.586039251
p22_gpcc-octree-predlift_r06,4.718973124
p22_gpcc-octree-raht_r02,1.303641336
p22_gpcc-octree-raht_r03,2.615146539
p22_gpcc-octree-raht_r04,4.413740312
p22_gpcc-octree-raht_r05,4.690551093
p22_gpcc-octree-raht_r06,4.639478251
p22_vpcc_r00,1.994442264
p22_vpcc_r01,2.74768197
p22_vpcc_r02,3.740342992
p22_vpcc_r03,4.592665732
p22_vpcc_r04,4.676959562
p22_vpcc_r05,4.758027444
p23_geocnn_r01,4.256738653
p23_geocnn_r02,4.652610484
p23_geocnn_r03,4.430030656
p23_geocnn_r04,4.832279222
p23_gpcc-octree-predlift_r02,2.153345486
p23_gpcc-octree-predlift_r03,3.394906012
p23_gpcc-octree-predlift_r04,4.651033134
p23_gpcc-octree-predlift_r05,4.670677228
p23_gpcc-octree-predlift_r06,4.654118473
p23_gpcc-octree-raht_r02,1.683271436
p23_gpcc-octree-raht_r03,3.151949631
p23_gpcc-octree-raht_r04,4.52411065
p23_gpcc-octree-raht_r05,4.682844312
p23_gpcc-octree-raht_r06,4.744206937
p23_vpcc_r00,2.404582314
p23_vpcc_r01,3.322950027
p23_vpcc_r02,3.948556469
p23_vpcc_r03,4.368789444
p23_vpcc_r04,4.758783685
p23_vpcc_r05,4.526182335
p24_geocnn_r01,4.223448741
p24_geocnn_r02,4.591167959
p24_geocnn_r03,4.599592104
p24_geocnn_r04,4.633445826
p24_gpcc-octree-predlift_r02,1.489248169
p24_gpcc-octree-predlift_r03,2.931534579
p24_gpcc-octree-predlift_r04,4.208053246
p24_gpcc-octree-predlift_r05,4.560614544
p24_gpcc-octree-predlift_r06,4.580295712
p24_gpcc-octree-raht_r02,1.235113047
p24_gpcc-octree-raht_r03,2.441391366
p24_gpcc-octree-raht_r04,3.764998845
p24_gpcc-octree-raht_r05,4.449062109
p24_gpcc-octree-raht_r06,4.689903043
p24_vpcc_r00,1.693126121
p24_vpcc_r01,2.427174033
p24_vpcc_r02,3.105811518
p24_vpcc_r03,4.188638901
p24_vpcc_r04,4.419825103
p24_vpcc_r05,4.613597863
p25_geocnn_r01,4.379562061
p25_geocnn_r02,4.612874205
p25_geocnn_r03,4.749114321
p25_geocnn_r04,4.626742528
p25_gpcc-octree-predlift_r02,1.542373067
p25_gpcc-octree-predlift_r03,3.033568779
p25_gpcc-octree-predlift_r04,4.299779275
p25_gpcc-octree-predlift_r05,4.543072931
p25_gpcc-octree-predlift_r06,4.707708665
p25_gpcc-octree-raht_r02,1.51897925
p25_gpcc-octree-raht_r03,2.71990684
p25_gpcc-octree-raht_r04,3.983468697
p25_gpcc-octree-raht_r05,4.516184422
p25_gpcc-octree-raht_r06,4.816475129
p25_vpcc_r00,2.026276582
p25_vpcc_r01,2.622167367
p25_vpcc_r02,3.375209031
p25_vpcc_r03,4.339457603
p25_vpcc_r04,4.639259939
p25_vpcc_r05,4.674341228
p26_geocnn_r01,3.523156399
p26_geocnn_r02,3.794443623
p26_geocnn_r03,4.030388401
p26_geocnn_r04,4.277576267
p26_gpcc-octree-predlift_r02,1.203682991
p26_gpcc-octree-predlift_r03,2.63521511
p26_gpcc-octree-predlift_r04,4.122144992
p26_gpcc-octree-predlift_r05,4.461635088
p26_gpcc-octree-predlift_r06,4.612069736
p26_gpcc-octree-raht_r02,1.118931872
p26_gpcc-octree-raht_r03,1.973384531
p26_gpcc-octree-raht_r04,3.921120619
p26_gpcc-octree-raht_r05,4.521009979
p26_gpcc-octree-raht_r06,4.569581879
p26_vpcc_r00,1.751934589
p26_vpcc_r01,2.882829187
p26_vpcc_r02,3.55482374
p26_vpcc_r03,4.179329773
p26_vpcc_r04,4.696900782
p26_vpcc_r05,4.664832252
p27_geocnn_r01,3.51896975
p27_geocnn_r02,4.426499827
p27_geocnn_r03,4.44939006
p27_geocnn_r04,4.720566973
p27_gpcc-octree-predlift_r02,1.34406289
p27_gpcc-octree-predlift_r03,3.100691438
p27_gpcc-octree-predlift_r04,4.386814418
p27_gpcc-octree-predlift_r05,4.478545686
p27_gpcc-octree-predlift_r06,4.556572199
p27_gpcc-octree-raht_r02,1.207104028
p27_gpcc-octree-raht_r03,2.847057316
p27_gpcc-octree-raht_r04,3.879792144
p27_gpcc-octree-raht_r05,4.660069674
p27_gpcc-octree-raht_r06,4.621706196
p27_vpcc_r00,2.733374048
p27_vpcc_r01,3.3677365
p27_vpcc_r02,3.920227191
p27_vpcc_r03,4.368681952
p27_vpcc_r04,4.564288034
p27_vpcc_r05,4.608212709
p28_geocnn_r01,4.009246405
p28_geocnn_r02,4.411908838
p28_geocnn_r03,4.560125952
p28_geocnn_r04,4.709449264
p28_gpcc-octree-predlift_r02,1.32931314
p28_gpcc-octree-predlift_r03,3.202188441
p28_gpcc-octree-predlift_r04,4.41529549
p28_gpcc-octree-predlift_r05,4.713794751
p28_gpcc-octree-predlift_r06,4.805735032
p28_gpcc-octree-raht_r02,1.141030856
p28_gpcc-octree-raht_r03,2.92407346
p28_gpcc-octree-raht_r04,4.370677083
p28_gpcc-octree-raht_r05,4.575142614
p28_gpcc-octree-raht_r06,4.772323581
p28_vpcc_r00,2.743201932
p28_vpcc_r01,3.336559156
p28_vpcc_r02,3.918099777
p28_vpcc_r03,4.7292052
p28_vpcc_r04,4.770591514
p28_vpcc_r05,4.84061814
p29_geocnn_r01,2.372615114
p29_geocnn_r02,3.048274387
p29_geocnn_r03,3.363508295
p29_geocnn_r04,3.642376507
p29_gpcc-octree-predlift_r02,1.736680349
p29_gpcc-octree-predlift_r03,3.050545964
p29_gpcc-octree-predlift_r04,4.419983183
p29_gpcc-octree-predlift_r05,4.474141122
p29_gpcc-octree-predlift_r06,4.450378451
p29_gpcc-octree-raht_r02,1.595355938
p29_gpcc-octree-raht_r03,3.143863256
p29_gpcc-octree-raht_r04,4.329900705
p29_gpcc-octree-raht_r05,4.305996894
p29_gpcc-octree-raht_r06,4.382524451
p29_vpcc_r00,2.996366974
p29_vpcc_r01,3.438150328
p29_vpcc_r02,3.799653527
p29_vpcc_r03,4.092877318
p29_vpcc_r04,4.055519885
p29_vpcc_r05,4.219420232
p30_geocnn_r01,2.685787814
p30_geocnn_r02,3.562262582
p30_geocnn_r03,3.807057478
p30_geocnn_r04,4.256627756
p30_gpcc-octree-predlift_r02,1.734343225
p30_gpcc-octree-predlift_r03,3.0281403
p30_gpcc-octree-predlift_r04,4.081999708
p30_gpcc-octree-predlift_r05,4.144419567
p30_gpcc-octree-predlift_r06,4.380123367
p30_gpcc-octree-raht_r02,1.603646195
p30_gpcc-octree-raht_r03,3.174149759
p30_gpcc-octree-raht_r04,4.182465897
p30_gpcc-octree-raht_r05,4.059574146
p30_gpcc-octree-raht_r06,4.39537575
p30_vpcc_r00,3.001019341
p30_vpcc_r01,3.599030734
p30_vpcc_r02,3.978065595
p30_vpcc_r03,3.987012897
p30_vpcc_r04,3.926812714
p30_vpcc_r05,3.976917507
p31_geocnn_r01,4.580823414
p31_geocnn_r02,4.685153097
p31_geocnn_r03,4.887099391
p31_geocnn_r04,4.866037309
p31_gpcc-octree-predlift_r02,1.431179948
p31_gpcc-octree-predlift_r03,3.381382897
p31_gpcc-octree-predlift_r04,4.360271926
p31_gpcc-octree-predlift_r05,4.636083297
p31_gpcc-octree-predlift_r06,4.727654318
p31_gpcc-octree-raht_r02,1.291918468
p31_gpcc-octree-raht_r03,2.606866781
p31_gpcc-octree-raht_r04,4.276294567
p31_gpcc-octree-raht_r05,4.676756402
p31_gpcc-octree-raht_r06,4.742144387
p31_vpcc_r00,1.715671955
p31_vpcc_r01,2.798046805
p31_vpcc_r02,3.849330445
p31_vpcc_r03,4.504239662
p31_vpcc_r04,4.65811444
p31_vpcc_r05,4.900231542
p32_gpcc-octree-predlift_r02,1.252476707
p32_gpcc-octree-predlift_r03,2.9527723
p32_gpcc-octree-predlift_r04,4.115035637
p32_gpcc-octree-predlift_r05,4.141658595
p32_gpcc-octree-predlift_r06,4.309617157
p32_gpcc-octree-raht_r02,1.200099824
p32_gpcc-octree-raht_r03,2.568091523
p32_gpcc-octree-raht_r04,3.697438325
p32_gpcc-octree-raht_r05,4.089618627
p32_gpcc-octree-raht_r06,4.504880352
p32_vpcc_r00,3.017217733
p32_vpcc_r01,3.959292548
p32_vpcc_r02,4.116090543
p32_vpcc_r03,4.050622887
p32_vpcc_r04,4.156119629
p32_vpcc_r05,4.369828061
p33_geocnn_r01,2.223678361
p33_geocnn_r02,2.946690185
p33_geocnn_r03,3.644832287
p33_geocnn_r04,4.42364513
p33_gpcc-octree-predlift_r02,1.415597296
p33_gpcc-octree-predlift_r03,2.737912831
p33_gpcc-octree-predlift_r04,3.915885839
p33_gpcc-octree-predlift_r05,4.297296109
p33_gpcc-octree-predlift_r06,4.340243835
p33_gpcc-octree-raht_r02,1.551726022
p33_gpcc-octree-raht_r03,2.516853103
p33_gpcc-octree-raht_r04,3.617635422
p33_gpcc-octree-raht_r05,3.953140546
p33_gpcc-octree-raht_r06,4.308352381
p33_vpcc_r00,1.78443828
p33_vpcc_r01,1.908650543
p33_vpcc_r02,2.472965682
p33_vpcc_r03,2.525017957
p33_vpcc_r04,2.636931588
p33_vpcc_r05,3.26293341
p34_geocnn_r01,3.875939976
p34_geocnn_r02,4.546737909
p34_geocnn_r03,4.426345732
p34_geocnn_r04,4.545792664
p34_gpcc-octree-predlift_r02,2.084761993
p34_gpcc-octree-predlift_r03,3.543804451
p34_gpcc-octree-predlift_r04,4.345670148
p34_gpcc-octree-predlift_r05,4.729392362
p34_gpcc-octree-predlift_r06,4.731923055
p34_gpcc-octree-raht_r02,1.669786828
p34_gpcc-octree-raht_r03,3.419269773
p34_gpcc-octree-raht_r04,4.314845852
p34_gpcc-octree-raht_r05,4.666314301
p34_gpcc-octree-raht_r06,4.643765812
p34_vpcc_r00,3.355018216
p34_vpcc_r01,3.745228879
p34_vpcc_r02,3.899397852
p34_vpcc_r03,4.270619321
p34_vpcc_r04,4.36406419
p34_vpcc_r05,4.524484729
p35_geocnn_r01,3.844392178
p35_geocnn_r02,4.421661609
p35_geocnn_r03,4.449023535
p35_geocnn_r04,4.736201111
p35_gpcc-octree-predlift_r02,1.332897373
p35_gpcc-octree-predlift_r03,3.006372097
p35_gpcc-octree-predlift_r04,4.225658591
p35_gpcc-octree-predlift_r05,4.563370505
p35_gpcc-octree-predlift_r06,4.73569461
p35_gpcc-octree-raht_r02,1.369530651
p35_gpcc-octree-raht_r03,2.231092089
p35_gpcc-octree-raht_r04,4.17218507
p35_gpcc-octree-raht_r05,4.729700233
